campaign_id,goal,country,currency,launched_date,deadline_date,category,subcategory,campaign_duration_days,launch_year,launch_month,launch_weekday,success
1148,15000.0,US,USD,2016-11-01,2016-12-01,food,food trucks,30,2016,11,Tuesday,0
1149,50000.0,US,USD,2016-05-17,2016-06-16,food,food trucks,30,2016,5,Tuesday,0
1150,2500.0,US,USD,2015-11-09,2016-01-08,food,food trucks,60,2015,11,Monday,0
1151,25000.0,US,USD,2015-08-08,2015-09-07,food,food trucks,30,2015,8,Saturday,0
1152,16000.0,US,USD,2015-04-15,2015-05-15,food,food trucks,30,2015,4,Wednesday,0
1153,8000.0,US,USD,2015-05-19,2015-06-18,food,food trucks,30,2015,5,Tuesday,0
1154,5000.0,US,USD,2015-08-07,2015-09-06,food,food trucks,30,2015,8,Friday,0
1155,25000.0,US,USD,2014-07-15,2014-08-14,food,food trucks,30,2014,7,Tuesday,0
1156,6500.0,US,USD,2015-01-25,2015-02-24,food,food trucks,30,2015,1,Sunday,0
1157,10000.0,US,USD,2014-10-06,2014-12-05,food,food trucks,60,2014,10,Monday,0
1158,7500.0,US,USD,2014-11-09,2014-12-09,food,food trucks,30,2014,11,Sunday,0
1159,6750.0,US,USD,2015-05-30,2015-06-30,food,food trucks,31,2015,5,Saturday,0
1160,30000.0,US,USD,2015-02-26,2015-03-28,food,food trucks,30,2015,2,Thursday,0
1161,18000.0,US,USD,2015-04-28,2015-05-19,food,food trucks,21,2015,4,Tuesday,0
1162,60000.0,US,USD,2014-08-25,2014-09-25,food,food trucks,31,2014,8,Monday,0
1163,5200.0,US,USD,2014-07-10,2014-08-09,food,food trucks,30,2014,7,Thursday,0
1164,10000.0,US,USD,2016-05-19,2016-06-18,food,food trucks,30,2016,5,Thursday,0
1165,10000.0,US,USD,2014-06-02,2014-07-06,food,food trucks,34,2014,6,Monday,0
1166,15000.0,US,USD,2015-05-26,2015-06-26,food,food trucks,31,2015,5,Tuesday,0
1167,60000.0,US,USD,2014-08-12,2014-09-12,food,food trucks,31,2014,8,Tuesday,0
1168,18000.0,US,USD,2016-08-23,2016-09-22,food,food trucks,30,2016,8,Tuesday,0
1169,10000.0,US,USD,2015-01-23,2015-02-22,food,food trucks,30,2015,1,Friday,0
1170,25000.0,GB,GBP,2015-04-30,2015-05-30,food,food trucks,30,2015,4,Thursday,0
1171,25000.0,US,USD,2014-10-26,2014-11-13,food,food trucks,18,2014,10,Sunday,0
1172,9000.0,US,USD,2014-07-21,2014-08-20,food,food trucks,30,2014,7,Monday,0
1173,125000.0,US,USD,2015-06-29,2015-08-03,food,food trucks,35,2015,6,Monday,0
1174,15000.0,US,USD,2016-04-08,2016-05-08,food,food trucks,30,2016,4,Friday,0
1175,20000.0,US,USD,2015-06-15,2015-07-15,food,food trucks,30,2015,6,Monday,0
1176,175000.0,AU,AUD,2017-01-11,2017-03-06,food,food trucks,54,2017,1,Wednesday,0
1177,6000.0,GB,GBP,2014-09-15,2014-10-15,food,food trucks,30,2014,9,Monday,0
1178,75000.0,US,USD,2014-07-17,2014-08-16,food,food trucks,30,2014,7,Thursday,0
1179,60000.0,CA,CAD,2015-09-28,2015-10-28,food,food trucks,30,2015,9,Monday,0
1180,50000.0,US,USD,2014-05-22,2014-06-28,food,food trucks,37,2014,5,Thursday,0
1181,50000.0,US,USD,2015-01-30,2015-03-01,food,food trucks,30,2015,1,Friday,0
1182,1000.0,US,USD,2016-12-24,2017-01-12,food,food trucks,19,2016,12,Saturday,0
1183,2500.0,US,USD,2016-10-13,2016-11-02,food,food trucks,20,2016,10,Thursday,0
1184,22000.0,GB,GBP,2017-01-06,2017-02-06,photography,photobooks,31,2017,1,Friday,1
1185,12500.0,US,USD,2015-05-06,2015-06-08,photography,photobooks,33,2015,5,Wednesday,1
1186,7500.0,GB,GBP,2015-04-29,2015-06-01,photography,photobooks,33,2015,4,Wednesday,1
1187,8750.0,US,USD,2015-04-15,2015-05-17,photography,photobooks,32,2015,4,Wednesday,1
1188,2000.0,CA,CAD,2016-12-07,2016-12-28,photography,photobooks,21,2016,12,Wednesday,1
1189,9000.0,US,USD,2016-06-08,2016-06-29,photography,photobooks,21,2016,6,Wednesday,1
1190,500.0,US,USD,2014-08-01,2014-08-31,photography,photobooks,30,2014,8,Friday,1
1191,2700.0,US,USD,2016-02-19,2016-03-20,photography,photobooks,30,2016,2,Friday,1
1192,100.0,GB,GBP,2017-01-12,2017-02-11,photography,photobooks,30,2017,1,Thursday,1
1193,21000.0,US,USD,2016-02-09,2016-04-09,photography,photobooks,60,2016,2,Tuesday,1
1194,12500.0,IE,EUR,2015-03-09,2015-04-08,photography,photobooks,30,2015,3,Monday,1
1195,10000.0,IT,EUR,2015-10-21,2015-12-20,photography,photobooks,60,2015,10,Wednesday,1
1196,14500.0,GB,GBP,2015-11-18,2015-12-18,photography,photobooks,30,2015,11,Wednesday,1
1197,15000.0,US,USD,2016-05-13,2016-06-13,photography,photobooks,31,2016,5,Friday,1
1198,3500.0,US,USD,2015-11-25,2015-12-31,photography,photobooks,36,2015,11,Wednesday,1
1199,2658.0,GB,GBP,2015-06-06,2015-07-08,photography,photobooks,32,2015,6,Saturday,1
1200,4800.0,US,USD,2015-03-26,2015-04-16,photography,photobooks,21,2015,3,Thursday,1
1201,6000.0,GB,GBP,2016-06-15,2016-07-15,photography,photobooks,30,2016,6,Wednesday,1
1202,25000.0,AU,AUD,2015-05-28,2015-06-27,photography,photobooks,30,2015,5,Thursday,1
1203,16300.0,US,USD,2015-05-01,2015-05-31,photography,photobooks,30,2015,5,Friday,1
1204,13000.0,US,USD,2015-10-20,2015-12-04,photography,photobooks,45,2015,10,Tuesday,1
1205,13000.0,DE,EUR,2015-05-14,2015-06-13,photography,photobooks,30,2015,5,Thursday,1
1206,900.0,AT,EUR,2017-02-06,2017-03-11,photography,photobooks,33,2017,2,Monday,1
1207,16700.0,IT,EUR,2016-03-01,2016-03-31,photography,photobooks,30,2016,3,Tuesday,1
1208,10000.0,US,USD,2016-02-23,2016-03-24,photography,photobooks,30,2016,2,Tuesday,1
1209,6000.0,US,USD,2017-01-26,2017-02-25,photography,photobooks,30,2017,1,Thursday,1
1210,20000.0,SE,SEK,2015-05-08,2015-05-31,photography,photobooks,23,2015,5,Friday,1
1211,1000.0,CA,CAD,2016-05-25,2016-06-09,photography,photobooks,15,2016,5,Wednesday,1
1212,2500.0,US,USD,2015-11-10,2015-11-27,photography,photobooks,17,2015,11,Tuesday,1
1213,6500.0,GB,GBP,2016-12-27,2017-01-31,photography,photobooks,35,2016,12,Tuesday,1
1214,2000.0,US,USD,2015-04-10,2015-06-09,photography,photobooks,60,2015,4,Friday,1
1215,5000.0,US,USD,2014-04-30,2014-05-30,photography,photobooks,30,2014,4,Wednesday,1
1216,14000.0,US,USD,2015-08-31,2015-10-02,photography,photobooks,32,2015,8,Monday,1
1217,26500.0,US,USD,2016-06-14,2016-07-14,photography,photobooks,30,2016,6,Tuesday,1
1218,9000.0,US,USD,2015-10-01,2015-11-01,photography,photobooks,31,2015,10,Thursday,1
1219,16350.0,US,USD,2016-09-20,2016-10-20,photography,photobooks,30,2016,9,Tuesday,1
1220,15000.0,DE,EUR,2015-07-26,2015-08-25,photography,photobooks,30,2015,7,Sunday,1
1221,2200.0,GB,GBP,2016-11-06,2016-12-04,photography,photobooks,28,2016,11,Sunday,1
1222,4000.0,CA,CAD,2016-03-01,2016-04-01,photography,photobooks,31,2016,3,Tuesday,1
1223,19800.0,US,USD,2016-10-11,2016-11-10,photography,photobooks,30,2016,10,Tuesday,1
1244,2000.0,US,USD,2013-03-22,2013-04-22,music,rock,31,2013,3,Friday,1
1245,2000.0,US,USD,2014-05-15,2014-06-14,music,rock,30,2014,5,Thursday,1
1246,2000.0,US,USD,2011-10-22,2011-12-06,music,rock,45,2011,10,Saturday,1
1247,3500.0,US,USD,2013-04-06,2013-05-06,music,rock,30,2013,4,Saturday,1
1248,2500.0,US,USD,2014-05-08,2014-06-13,music,rock,36,2014,5,Thursday,1
1249,5000.0,US,USD,2012-06-07,2012-07-07,music,rock,30,2012,6,Thursday,1
1250,30000.0,US,USD,2014-07-23,2014-09-06,music,rock,45,2014,7,Wednesday,1
1251,6000.0,US,USD,2011-07-27,2011-09-25,music,rock,60,2011,7,Wednesday,1
1252,3500.0,US,USD,2013-09-26,2013-10-24,music,rock,28,2013,9,Thursday,1
1253,10.0,US,USD,2014-08-04,2014-09-03,music,rock,30,2014,8,Monday,1
1254,6700.0,US,USD,2010-11-05,2011-01-01,music,rock,57,2010,11,Friday,1
1255,3000.0,US,USD,2013-11-01,2013-12-01,music,rock,30,2013,11,Friday,1
1256,30000.0,US,USD,2012-01-13,2012-02-12,music,rock,30,2012,1,Friday,1
1257,5500.0,US,USD,2011-02-13,2011-04-03,music,rock,49,2011,2,Sunday,1
1258,12000.0,US,USD,2013-08-01,2013-08-31,music,rock,30,2013,8,Thursday,1
1259,2500.0,US,USD,2014-05-07,2014-06-09,music,rock,33,2014,5,Wednesday,1
1260,3300.0,US,USD,2014-01-27,2014-02-26,music,rock,30,2014,1,Monday,1
1261,2000.0,US,USD,2013-12-30,2014-01-29,music,rock,30,2013,12,Monday,1
1262,6500.0,CA,CAD,2014-01-17,2014-02-16,music,rock,30,2014,1,Friday,1
1263,1500.0,US,USD,2014-02-22,2014-03-29,music,rock,35,2014,2,Saturday,1
1264,650.0,US,USD,2013-09-30,2013-10-29,music,rock,29,2013,9,Monday,1
1265,3500.0,US,USD,2010-10-14,2010-11-30,music,rock,47,2010,10,Thursday,1
1266,9500.0,US,USD,2013-12-12,2014-01-11,music,rock,30,2013,12,Thursday,1
1267,22000.0,US,USD,2013-06-24,2013-07-24,music,rock,30,2013,6,Monday,1
1268,12000.0,US,USD,2013-08-21,2013-09-20,music,rock,30,2013,8,Wednesday,1
1269,18800.0,US,USD,2016-03-16,2016-04-16,music,rock,31,2016,3,Wednesday,1
1270,10000.0,US,USD,2012-01-25,2012-03-25,music,rock,60,2012,1,Wednesday,1
1271,7500.0,US,USD,2013-10-14,2013-11-13,music,rock,30,2013,10,Monday,1
1272,5000.0,US,USD,2010-04-06,2010-06-15,music,rock,70,2010,4,Tuesday,1
1273,4000.0,CA,CAD,2014-08-01,2014-08-31,music,rock,30,2014,8,Friday,1
1274,25000.0,US,USD,2012-07-26,2012-08-30,music,rock,35,2012,7,Thursday,1
1275,15000.0,US,USD,2013-07-03,2013-08-07,music,rock,35,2013,7,Wednesday,1
1276,3000.0,US,USD,2009-07-13,2009-09-01,music,rock,50,2009,7,Monday,1
1277,15000.0,US,USD,2012-07-31,2012-09-04,music,rock,35,2012,7,Tuesday,1
1278,6500.0,US,USD,2014-05-27,2014-06-25,music,rock,29,2014,5,Tuesday,1
1279,12516.0,US,USD,2014-02-12,2014-03-24,music,rock,40,2014,2,Wednesday,1
1280,15000.0,US,USD,2010-12-01,2011-03-01,music,rock,90,2010,12,Wednesday,1
1281,7000.0,US,USD,2013-07-08,2013-07-28,music,rock,20,2013,7,Monday,1
1282,15000.0,US,USD,2013-11-08,2013-12-09,music,rock,31,2013,11,Friday,1
1283,1000.0,US,USD,2013-02-15,2013-03-11,music,rock,24,2013,2,Friday,1
1284,2000.0,US,USD,2016-12-08,2016-12-31,theater,plays,23,2016,12,Thursday,1
1285,2000.0,GB,GBP,2015-06-05,2015-06-20,theater,plays,15,2015,6,Friday,1
1286,1500.0,GB,GBP,2015-02-04,2015-02-17,theater,plays,13,2015,2,Wednesday,1
1287,250.0,GB,GBP,2015-04-13,2015-06-12,theater,plays,60,2015,4,Monday,1
1288,4000.0,US,USD,2016-07-10,2016-08-10,theater,plays,31,2016,7,Sunday,1
1289,1500.0,US,USD,2016-12-05,2017-01-04,theater,plays,30,2016,12,Monday,1
1290,3500.0,US,USD,2015-03-23,2015-04-23,theater,plays,31,2015,3,Monday,1
1291,3000.0,US,USD,2015-03-01,2015-04-07,theater,plays,37,2015,3,Sunday,1
1292,1700.0,GB,GBP,2015-09-09,2015-10-06,theater,plays,27,2015,9,Wednesday,1
1293,15000.0,US,USD,2015-10-15,2015-11-14,theater,plays,30,2015,10,Thursday,1
1294,500.0,GB,GBP,2015-10-01,2015-10-19,theater,plays,18,2015,10,Thursday,1
1295,2500.0,GB,GBP,2015-06-29,2015-07-29,theater,plays,30,2015,6,Monday,1
1296,850.0,GB,GBP,2016-02-23,2016-03-14,theater,plays,20,2016,2,Tuesday,1
1297,20000.0,US,USD,2016-04-01,2016-05-01,theater,plays,30,2016,4,Friday,1
1298,2000.0,GB,GBP,2016-03-29,2016-04-28,theater,plays,30,2016,3,Tuesday,1
1299,3500.0,US,USD,2015-06-14,2015-07-14,theater,plays,30,2015,6,Sunday,1
1300,3000.0,US,USD,2016-04-23,2016-06-01,theater,plays,39,2016,4,Saturday,1
1301,2000.0,US,USD,2015-07-10,2015-07-21,theater,plays,11,2015,7,Friday,1
1302,2500.0,US,USD,2016-11-01,2016-12-01,theater,plays,30,2016,11,Tuesday,1
1303,3500.0,GB,GBP,2016-07-15,2016-07-31,theater,plays,16,2016,7,Friday,1
1344,1500.0,CA,CAD,2016-06-01,2016-06-30,publishing,nonfiction,29,2016,6,Wednesday,1
1345,300.0,US,USD,2014-06-09,2014-07-14,publishing,nonfiction,35,2014,6,Monday,1
1346,4900.0,US,USD,2013-05-28,2013-06-27,publishing,nonfiction,30,2013,5,Tuesday,1
1347,2500.0,US,USD,2015-02-05,2015-03-07,publishing,nonfiction,30,2015,2,Thursday,1
1348,5875.0,US,USD,2014-11-20,2014-12-18,publishing,nonfiction,28,2014,11,Thursday,1
1349,5000.0,CA,CAD,2015-11-09,2015-12-16,publishing,nonfiction,37,2015,11,Monday,1
1350,5000.0,US,USD,2015-11-26,2015-12-26,publishing,nonfiction,30,2015,11,Thursday,1
1351,20000.0,US,USD,2016-01-13,2016-02-12,publishing,nonfiction,30,2016,1,Wednesday,1
1352,10000.0,US,USD,2015-07-15,2015-09-05,publishing,nonfiction,52,2015,7,Wednesday,1
1353,1000.0,US,USD,2013-02-04,2013-03-11,publishing,nonfiction,35,2013,2,Monday,1
1354,1200.0,GB,GBP,2016-05-12,2016-06-11,publishing,nonfiction,30,2016,5,Thursday,1
1355,2500.0,GB,GBP,2012-10-31,2012-11-30,publishing,nonfiction,30,2012,10,Wednesday,1
1356,3400.0,US,USD,2013-06-05,2013-07-05,publishing,nonfiction,30,2013,6,Wednesday,1
1357,2000.0,US,USD,2013-01-30,2013-03-01,publishing,nonfiction,30,2013,1,Wednesday,1
1358,3000.0,US,USD,2011-05-26,2011-06-25,publishing,nonfiction,30,2011,5,Thursday,1
1359,660.0,US,USD,2011-05-05,2011-07-06,publishing,nonfiction,62,2011,5,Thursday,1
1360,1500.0,US,USD,2012-07-05,2012-08-02,publishing,nonfiction,28,2012,7,Thursday,1
1361,6000.0,GB,GBP,2014-05-22,2014-06-21,publishing,nonfiction,30,2014,5,Thursday,1
1362,1000.0,US,USD,2013-07-09,2013-09-07,publishing,nonfiction,60,2013,7,Tuesday,1
1363,200.0,US,USD,2016-01-27,2016-02-15,publishing,nonfiction,19,2016,1,Wednesday,1
1364,42000.0,DK,DKK,2014-11-08,2015-01-07,music,rock,60,2014,11,Saturday,1
1365,7500.0,US,USD,2015-02-14,2015-03-16,music,rock,30,2015,2,Saturday,1
1366,7500.0,US,USD,2014-10-12,2014-11-27,music,rock,46,2014,10,Sunday,1
1367,5000.0,US,USD,2015-10-15,2015-11-14,music,rock,30,2015,10,Thursday,1
1368,5000.0,US,USD,2015-05-22,2015-06-15,music,rock,24,2015,5,Friday,1
1369,32360.0,US,USD,2014-03-12,2014-04-11,music,rock,30,2014,3,Wednesday,1
1370,1500.0,US,USD,2013-10-01,2013-10-16,music,rock,15,2013,10,Tuesday,1
1371,6999.0,US,USD,2015-04-07,2015-05-07,music,rock,30,2015,4,Tuesday,1
1372,500.0,US,USD,2012-06-12,2012-07-12,music,rock,30,2012,6,Tuesday,1
1373,10000.0,US,USD,2016-11-30,2016-12-30,music,rock,30,2016,11,Wednesday,1
1374,1500.0,US,USD,2016-02-24,2016-03-25,music,rock,30,2016,2,Wednesday,1
1375,4000.0,FR,EUR,2016-12-16,2017-01-15,music,rock,30,2016,12,Friday,1
1376,3700.0,GB,GBP,2016-11-03,2016-12-03,music,rock,30,2016,11,Thursday,1
1377,1300.0,US,USD,2017-01-12,2017-02-03,music,rock,22,2017,1,Thursday,1
1378,2000.0,GB,GBP,2016-07-17,2016-08-01,music,rock,15,2016,7,Sunday,1
1379,10000.0,US,USD,2015-05-06,2015-06-05,music,rock,30,2015,5,Wednesday,1
1380,25.0,US,USD,2015-05-17,2015-06-09,music,rock,23,2015,5,Sunday,1
1381,5000.0,US,USD,2016-11-29,2016-12-29,music,rock,30,2016,11,Tuesday,1
1382,8000.0,US,USD,2013-04-06,2013-05-06,music,rock,30,2013,4,Saturday,1
1383,2200.0,CA,CAD,2016-12-03,2016-12-23,music,rock,20,2016,12,Saturday,1
1384,3500.0,US,USD,2015-06-05,2015-07-05,music,rock,30,2015,6,Friday,1
1385,8000.0,DE,EUR,2016-03-04,2016-04-29,music,rock,56,2016,3,Friday,1
1386,400.0,US,USD,2015-06-29,2015-07-29,music,rock,30,2015,6,Monday,1
1387,4000.0,US,USD,2015-05-02,2015-06-03,music,rock,32,2015,5,Saturday,1
1388,5000.0,US,USD,2016-09-21,2016-10-17,music,rock,26,2016,9,Wednesday,1
1389,500.0,GB,GBP,2016-07-14,2016-08-13,music,rock,30,2016,7,Thursday,1
1390,2800.0,US,USD,2015-03-24,2015-04-27,music,rock,34,2015,3,Tuesday,1
1391,500.0,US,USD,2015-07-08,2015-08-22,music,rock,45,2015,7,Wednesday,1
1392,2500.0,US,USD,2016-02-01,2016-03-03,music,rock,31,2016,2,Monday,1
1393,10000.0,US,USD,2016-07-02,2016-08-01,music,rock,30,2016,7,Saturday,1
1394,750.0,US,USD,2017-01-17,2017-03-01,music,rock,43,2017,1,Tuesday,1
1395,3500.0,US,USD,2016-12-15,2017-01-14,music,rock,30,2016,12,Thursday,1
1396,6000.0,US,USD,2015-01-14,2015-02-13,music,rock,30,2015,1,Wednesday,1
1397,10000.0,US,USD,2016-09-27,2016-10-27,music,rock,30,2016,9,Tuesday,1
1398,4400.0,US,USD,2016-06-05,2016-07-05,music,rock,30,2016,6,Sunday,1
1399,9000.0,US,USD,2014-09-07,2014-10-07,music,rock,30,2014,9,Sunday,1
1400,350.0,GB,GBP,2016-05-08,2016-06-12,music,rock,35,2016,5,Sunday,1
1401,2500.0,US,USD,2013-05-05,2013-05-26,music,rock,21,2013,5,Sunday,1
1402,2500.0,GB,GBP,2015-03-02,2015-05-01,music,rock,60,2015,3,Monday,1
1403,4000.0,US,USD,2013-06-26,2013-07-26,music,rock,30,2013,6,Wednesday,1
1404,14500.0,GB,GBP,2015-01-28,2015-02-22,publishing,translations,25,2015,1,Wednesday,0
1405,25000.0,US,USD,2014-10-29,2014-11-28,publishing,translations,30,2014,10,Wednesday,0
1406,12000.0,IT,EUR,2015-10-20,2015-12-12,publishing,translations,53,2015,10,Tuesday,0
1407,3000.0,US,USD,2014-07-18,2014-08-12,publishing,translations,25,2014,7,Friday,0
1408,1000.0,GB,GBP,2015-10-14,2015-11-13,publishing,translations,30,2015,10,Wednesday,0
1409,4000.0,US,USD,2014-11-02,2015-01-01,publishing,translations,60,2014,11,Sunday,0
1410,6000.0,IT,EUR,2016-04-19,2016-06-03,publishing,translations,45,2016,4,Tuesday,0
1411,3000.0,GB,GBP,2015-01-09,2015-02-06,publishing,translations,28,2015,1,Friday,0
1412,7000.0,US,USD,2014-11-04,2014-12-04,publishing,translations,30,2014,11,Tuesday,0
1413,2000.0,IT,EUR,2015-12-22,2016-02-20,publishing,translations,60,2015,12,Tuesday,0
1414,500.0,US,USD,2016-12-04,2017-01-03,publishing,translations,30,2016,12,Sunday,0
1415,4400.0,US,USD,2015-07-07,2015-08-16,publishing,translations,40,2015,7,Tuesday,0
1416,50000.0,US,USD,2015-10-22,2015-11-21,publishing,translations,30,2015,10,Thursday,0
1417,4500.0,US,USD,2015-08-16,2015-09-15,publishing,translations,30,2015,8,Sunday,0
1418,3000.0,ES,EUR,2016-01-26,2016-02-25,publishing,translations,30,2016,1,Tuesday,0
1419,6300.0,US,USD,2016-09-09,2016-10-09,publishing,translations,30,2016,9,Friday,0
1420,110.0,US,USD,2016-06-03,2016-06-28,publishing,translations,25,2016,6,Friday,0
1421,200000.0,SE,SEK,2015-01-09,2015-02-08,publishing,translations,30,2015,1,Friday,0
1422,25000.0,NZ,NZD,2016-08-22,2016-09-21,publishing,translations,30,2016,8,Monday,0
1423,30000.0,AU,AUD,2015-12-02,2016-01-01,publishing,translations,30,2015,12,Wednesday,0
1424,7500.0,US,USD,2016-11-02,2016-11-15,publishing,translations,13,2016,11,Wednesday,0
1425,13000.0,US,USD,2015-03-30,2015-04-29,publishing,translations,30,2015,3,Monday,0
1426,1000.0,DE,EUR,2015-06-25,2015-08-24,publishing,translations,60,2015,6,Thursday,0
1427,5000.0,DE,EUR,2016-08-19,2016-09-18,publishing,translations,30,2016,8,Friday,0
1428,1000.0,ES,EUR,2016-03-03,2016-04-02,publishing,translations,30,2016,3,Thursday,0
1429,10000.0,US,USD,2015-03-11,2015-04-10,publishing,translations,30,2015,3,Wednesday,0
1430,5000.0,US,USD,2014-11-18,2014-12-19,publishing,translations,31,2014,11,Tuesday,0
1431,17000.0,US,USD,2015-10-27,2015-11-26,publishing,translations,30,2015,10,Tuesday,0
1432,40000.0,US,USD,2015-06-20,2015-07-20,publishing,translations,30,2015,6,Saturday,0
1433,12000.0,IT,EUR,2016-10-30,2016-12-10,publishing,translations,41,2016,10,Sunday,0
1434,82000.0,DK,DKK,2015-05-18,2015-06-08,publishing,translations,21,2015,5,Monday,0
1435,15000.0,IT,EUR,2015-09-11,2015-10-11,publishing,translations,30,2015,9,Friday,0
1436,10000.0,DE,EUR,2016-01-22,2016-02-21,publishing,translations,30,2016,1,Friday,0
1437,3000.0,US,USD,2014-06-06,2014-07-13,publishing,translations,37,2014,6,Friday,0
1438,20000.0,DK,DKK,2016-03-28,2016-04-27,publishing,translations,30,2016,3,Monday,0
1439,2725.0,CA,CAD,2015-02-05,2015-03-07,publishing,translations,30,2015,2,Thursday,0
1440,13000.0,IT,EUR,2016-04-26,2016-05-26,publishing,translations,30,2016,4,Tuesday,0
1441,180000.0,GB,GBP,2015-07-13,2015-09-11,publishing,translations,60,2015,7,Monday,0
1442,1500.0,US,USD,2016-04-25,2016-05-25,publishing,translations,30,2016,4,Monday,0
1443,13000.0,FR,EUR,2016-12-03,2017-01-02,publishing,translations,30,2016,12,Saturday,0
1444,4950.0,DE,EUR,2015-07-14,2015-09-12,publishing,translations,60,2015,7,Tuesday,0
1445,130000.0,DE,EUR,2015-05-15,2015-06-14,publishing,translations,30,2015,5,Friday,0
1446,900.0,IT,EUR,2016-04-01,2016-04-21,publishing,translations,20,2016,4,Friday,0
1447,500000.0,US,USD,2016-06-08,2016-07-08,publishing,translations,30,2016,6,Wednesday,0
1448,200000.0,AU,AUD,2015-04-21,2015-05-22,publishing,translations,31,2015,4,Tuesday,0
1449,8888.0,US,USD,2015-03-23,2015-05-10,publishing,translations,48,2015,3,Monday,0
1450,100000.0,US,USD,2016-01-21,2016-02-20,publishing,translations,30,2016,1,Thursday,0
1461,15000.0,US,USD,2014-09-17,2014-10-21,publishing,radio & podcasts,34,2014,9,Wednesday,1
1462,4000.0,US,USD,2013-03-11,2013-04-10,publishing,radio & podcasts,30,2013,3,Monday,1
1463,600.0,US,USD,2013-02-21,2013-04-07,publishing,radio & podcasts,45,2013,2,Thursday,1
1464,5000.0,US,USD,2013-01-17,2013-02-16,publishing,radio & podcasts,30,2013,1,Thursday,1
1465,30000.0,US,USD,2012-02-20,2012-03-22,publishing,radio & podcasts,31,2012,2,Monday,1
1466,16000.0,US,USD,2015-12-02,2016-01-12,publishing,radio & podcasts,41,2015,12,Wednesday,1
1467,40000.0,US,USD,2012-01-25,2012-03-25,publishing,radio & podcasts,60,2012,1,Wednesday,1
1468,9500.0,US,USD,2011-04-13,2011-06-12,publishing,radio & podcasts,60,2011,4,Wednesday,1
1469,44250.0,US,USD,2013-01-16,2013-02-15,publishing,radio & podcasts,30,2013,1,Wednesday,1
1470,1500.0,US,USD,2012-12-07,2012-12-28,publishing,radio & podcasts,21,2012,12,Friday,1
1471,32000.0,US,USD,2015-03-10,2015-04-09,publishing,radio & podcasts,30,2015,3,Tuesday,1
1472,25000.0,US,USD,2013-09-16,2013-10-16,publishing,radio & podcasts,30,2013,9,Monday,1
1473,1500.0,US,USD,2012-01-31,2012-03-01,publishing,radio & podcasts,30,2012,1,Tuesday,1
1474,3000.0,US,USD,2013-08-14,2013-09-13,publishing,radio & podcasts,30,2013,8,Wednesday,1
1475,15000.0,US,USD,2014-11-17,2014-12-20,publishing,radio & podcasts,33,2014,11,Monday,1
1476,6000.0,US,USD,2011-08-11,2011-09-10,publishing,radio & podcasts,30,2011,8,Thursday,1
1477,30000.0,US,USD,2011-10-24,2011-12-23,publishing,radio & podcasts,60,2011,10,Monday,1
1478,50000.0,US,USD,2013-04-30,2013-05-14,publishing,radio & podcasts,14,2013,4,Tuesday,1
1479,1600.0,US,USD,2014-04-25,2014-05-10,publishing,radio & podcasts,15,2014,4,Friday,1
1480,50000.0,US,USD,2013-07-09,2013-07-26,publishing,radio & podcasts,17,2013,7,Tuesday,1
1481,5000.0,CA,CAD,2013-10-03,2013-11-02,publishing,fiction,30,2013,10,Thursday,0
1482,5000.0,US,USD,2012-08-15,2012-09-07,publishing,fiction,23,2012,8,Wednesday,0
1483,7000.0,US,USD,2016-06-27,2016-07-22,publishing,fiction,25,2016,6,Monday,0
1484,2000.0,US,USD,2012-05-24,2012-07-21,publishing,fiction,58,2012,5,Thursday,0
1485,6700.0,US,USD,2015-05-06,2015-06-20,publishing,fiction,45,2015,5,Wednesday,0
1486,20000.0,US,USD,2015-01-28,2015-02-27,publishing,fiction,30,2015,1,Wednesday,0
1487,10000.0,US,USD,2016-07-03,2016-08-02,publishing,fiction,30,2016,7,Sunday,0
1488,15000.0,AU,AUD,2013-12-06,2014-01-05,publishing,fiction,30,2013,12,Friday,0
1489,5000.0,US,USD,2012-10-16,2012-11-15,publishing,fiction,30,2012,10,Tuesday,0
1490,2900.0,US,USD,2013-09-03,2013-10-02,publishing,fiction,29,2013,9,Tuesday,0
1491,1200.0,US,USD,2014-12-18,2015-02-15,publishing,fiction,59,2014,12,Thursday,0
